entry_date,entry_price,prob_tp,exit_type,exit_price,exit_time,pnl_pct,duration_minutes
2023-10-25 02:00:00,32.44,0.9401798,sl,32.1156,2023-10-26 02:00:00,-0.01,0.0
2023-10-26 02:00:00,32.77,0.9313113,sl,32.4423,2023-10-27 02:00:00,-0.01,0.0
2023-10-27 02:00:00,31.73,0.8434642,tp,32.3646,2023-10-28 02:45:00,0.02,45.0
2023-10-28 02:00:00,31.63,0.78089666,tp,32.2626,2023-10-29 07:30:00,0.02,330.0
2023-10-30 01:00:00,34.94,0.7379118,tp,35.638799999999996,2023-10-31 01:00:00,0.02,0.0
2023-10-31 01:00:00,38.4,0.81800926,sl,38.016,2023-11-01 02:30:00,-0.01,90.0
2023-11-01 01:00:00,41.15,0.8588555,tp,41.973,2023-11-02 01:00:00,0.02,0.0
2023-11-02 01:00:00,40.23,0.8980202,sl,39.82769999999999,2023-11-03 01:00:00,-0.01,0.0
2023-11-03 01:00:00,39.45,0.8871332,tp,40.239000000000004,2023-11-04 01:30:00,0.02,30.0
2023-11-04 01:00:00,42.41,0.7533342,sl,41.985899999999994,2023-11-05 01:00:00,-0.01,0.0
2023-11-05 01:00:00,41.15,0.66794926,sl,40.738499999999995,2023-11-06 04:00:00,-0.01,180.0
2023-11-07 01:00:00,42.93,0.7060256,sl,42.5007,2023-11-08 01:00:00,-0.01,0.0
2023-11-09 01:00:00,45.29,0.90682673,tp,46.1958,2023-11-10 01:45:00,0.02,45.0
2023-11-10 01:00:00,56.67,0.8876252,sl,56.103300000000004,2023-11-11 01:30:00,-0.01,30.0
2023-11-11 01:00:00,56.34,0.8607728,sl,55.7766,2023-11-12 01:00:00,-0.01,0.0
2023-11-12 01:00:00,56.28,0.86366385,tp,57.4056,2023-11-13 01:00:00,0.02,0.0
2023-11-13 01:00:00,51.6,0.88646334,tp,52.632000000000005,2023-11-14 01:00:00,0.02,0.0
2023-11-14 01:00:00,56.81,0.85792327,sl,56.2419,2023-11-15 03:30:00,-0.01,150.0
2023-11-15 01:00:00,65.43,0.8590183,sl,64.7757,2023-11-16 01:15:00,-0.01,15.0
2023-11-16 01:00:00,57.8,0.8796654,tp,58.955999999999996,2023-11-17 01:00:00,0.02,0.0
2023-11-17 01:00:00,58.51,0.8845659,sl,57.9249,2023-11-18 01:00:00,-0.01,0.0
2023-11-18 01:00:00,58.56,0.6099768,sl,57.9744,2023-11-19 01:00:00,-0.01,0.0
2023-11-19 01:00:00,61.1,0.6233188,sl,60.489000000000004,2023-11-20 01:45:00,-0.01,45.0
2023-11-20 01:00:00,56.57,0.8063034,sl,56.0043,2023-11-21 02:15:00,-0.01,75.0
2023-11-21 01:00:00,51.65,0.873561,tp,52.683,2023-11-22 01:00:00,0.02,0.0
2023-11-29 01:00:00,59.31,0.61807394,tp,60.4962,2023-11-30 03:30:00,0.02,150.0
2023-12-01 01:00:00,59.75,0.7028154,tp,60.945,2023-12-02 02:00:00,0.02,60.0
2023-12-03 01:00:00,62.98,0.6839374,tp,64.2396,2023-12-04 01:30:00,0.02,30.0
2023-12-04 01:00:00,61.64,0.7809044,sl,61.0236,2023-12-05 01:15:00,-0.01,15.0
2023-12-05 01:00:00,61.03,0.7821548,tp,62.250600000000006,2023-12-06 01:00:00,0.02,0.0
2023-12-06 01:00:00,61.85,0.81752956,tp,63.087,2023-12-07 01:00:00,0.02,0.0
2023-12-07 01:00:00,67.74,0.80753803,tp,69.09479999999999,2023-12-08 01:15:00,0.02,15.0
2023-12-08 01:00:00,74.94,0.8709585,sl,74.1906,2023-12-09 01:00:00,-0.01,0.0
2023-12-09 01:00:00,72.3,0.88723946,tp,73.746,2023-12-10 01:00:00,0.02,0.0
2023-12-10 01:00:00,74.87,0.60116696,sl,74.1213,2023-12-11 01:00:00,-0.01,0.0
2023-12-11 01:00:00,70.25,0.9390277,tp,71.655,2023-12-12 01:15:00,0.02,15.0
2023-12-12 01:00:00,68.6,0.9192746,sl,67.91399999999999,2023-12-13 01:00:00,-0.01,0.0
2023-12-13 01:00:00,70.62,0.8446717,sl,69.91380000000001,2023-12-14 01:15:00,-0.01,15.0
2023-12-14 01:00:00,75.68,0.8234589,sl,74.92320000000001,2023-12-15 01:00:00,-0.01,0.0
2023-12-15 01:00:00,72.51,0.85060996,tp,73.9602,2023-12-16 02:00:00,0.02,60.0
2023-12-16 01:00:00,73.72,0.7830339,sl,72.9828,2023-12-17 01:30:00,-0.01,30.0
2023-12-17 01:00:00,70.87,0.6916176,sl,70.1613,2023-12-18 01:30:00,-0.01,30.0
2023-12-20 01:00:00,82.21,0.74804366,sl,81.38789999999999,2023-12-21 01:15:00,-0.01,15.0
2023-12-21 01:00:00,93.84,0.7532368,tp,95.7168,2023-12-22 01:15:00,0.02,15.0
2023-12-22 01:00:00,97.9,0.81318426,sl,96.921,2023-12-23 01:00:00,-0.01,0.0
2023-12-23 01:00:00,107.88,0.6633598,tp,110.0376,2023-12-24 01:15:00,0.02,15.0
2023-12-24 01:00:00,112.45,0.883016,sl,111.3255,2023-12-25 01:00:00,-0.01,0.0
2023-12-25 01:00:00,120.91,0.80721956,sl,119.70089999999999,2023-12-26 01:00:00,-0.01,0.0
2023-12-26 01:00:00,112.49,0.88988316,sl,111.3651,2023-12-27 01:00:00,-0.01,0.0
2023-12-27 01:00:00,106.91,0.79142964,sl,105.84089999999999,2023-12-28 01:15:00,-0.01,15.0
2023-12-28 01:00:00,101.8,0.79660356,sl,100.782,2023-12-29 01:00:00,-0.01,0.0
